uid,name,airline,text,tweet_created,tweet_city,tweet_state,Chosen
681678708,lightworx78,American,"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",2/23/2015 4:26,Houston, TX,Not chosen
681678711,Gamerguy212,American,@AmericanAir I Love American Airlines :D,2/23/2015 4:15,New York, NY,Not chosen
681678712,mas90guru,American,"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",2/23/2015 4:14,Fullerton, CA,Not chosen
681678713,ThatsKathalina,American,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",2/23/2015 4:13,Las Vegas, NV,Not chosen
681678714,TheMightyGarn,American,@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,2/23/2015 4:13,Chicago, IL,Not chosen
681678715,RLDelahunty,American,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?",2/23/2015 4:12,Logan,UT,Not chosen
681678716,hale36,American,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,2/23/2015 4:10,Las Vegas, NV,Not chosen
681678717,farfalla818,American,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,2/23/2015 4:09,Plano, TX,Not chosen
681678718,hale36,American,@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,2/23/2015 4:09,Las Vegas, NV,Not chosen
681678720,Tmonkk,American,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",2/23/2015 4:05,Las Vegas, NV,Not chosen
681678721,Peakway3,American,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,2/23/2015 4:04,New York, NY ,Not chosen
681678724,superkash,American,"@AmericanAir got a callback at 1 am, took care of it. thanks.",2/23/2015 3:59,Chapel Hill, NC,Not chosen
681678726,BloomBuzz,American,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,2/23/2015 3:54,Allen, TX,Not chosen
681678730,droqen,American,@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!,2/23/2015 3:49,Las Vegas, NV,Not chosen
681678731,farfalla818,American,@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,2/23/2015 3:46,Plano, TX,Not chosen
681678733,zozo24dad,American,@AmericanAir is flight 2413 to LA delayed?,2/23/2015 3:38,Las Vegas, NV,Not chosen
681678734,CGNewell,American,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,2/23/2015 3:33,Las Vegas, NV,Not chosen
681678735,RyanBarrell,American,"@AmericanAir Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",2/23/2015 3:32,Logan,UT,Not chosen
681678739,harshdouble,American,@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,2/23/2015 3:28,Las Vegas, NV,Not chosen
681678742,atuitel,American,@AmericanAir Please stop changing my flights for Spring Break. This is the 5th time!,2/23/2015 3:18,Mill Creek, WA,Not chosen
681678743,reallygilly3,American,@AmericanAir a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good,2/23/2015 3:18,Evanston, IL,Not chosen
681678744,BiancaFernet,American,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,2/23/2015 3:16,Las Vegas, NV,Not chosen
681678746,mcm0018,American,@AmericanAir Flight AAL65 declared state of emergency? Squawking 7700...,2/23/2015 3:14,Las Vegas, NV,Not chosen
681678747,DanJWillis,American,@AmericanAir just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather‰Ïö•ü,2/23/2015 3:12,Milwaukee, WI ,Not chosen
681678748,erina_jones,American,@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,2/23/2015 3:11,Logan,UT,Not chosen
681678749,ProConPartners,American,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,2/23/2015 3:06,Tucson, AZ,Not chosen
681678752,icarolinaperin,American,@AmericanAir 953 our  fligth Somthing to talk  about this?,2/23/2015 2:50,Brooklyn, NY,Not chosen
681678753,flyneverdies,American,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,2/23/2015 2:49,Burlington, MA,Not chosen
681678756,SimonWallner,American,@AmericanAir thanks. They did not charge anything in the end so all is good.,2/23/2015 2:28,Tucson, AZ,Not chosen
681678760,tessabusenius,American,"@AmericanAir LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on.",2/23/2015 2:22,Detroit, MI,Not chosen
681678761,flemmingerin,American,"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",2/23/2015 2:22,San Diego, CA,Not chosen
681678762,tessabusenius,American,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,2/23/2015 2:18,Detroit, MI,Not chosen
681678765,tessabusenius,American,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,2/23/2015 2:13,Detroit, MI,Not chosen
681678766,tessabusenius,American,@AmericanAir why wont you find my luggage without blaming everyone else?,2/23/2015 2:11,Detroit, MI,Not chosen
681678767,Peakway3,American,@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,2/23/2015 2:10,New York, NY ,Not chosen
681678768,kcgent,American,"@AmericanAir we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",2/23/2015 2:09,Las Vegas, NV,Not chosen
681678770,UNTAudra,American,@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,2/23/2015 2:03,Tempe, AZ,Not chosen
681678771,flemmingerin,American,@AmericanAir Can you respond to my DM?,2/23/2015 2:02,San Diego, CA,Not chosen
681678772,AebischerDrew,American,"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",2/23/2015 2:02,Houston, TX,Not chosen
681678773,flemmingerin,American,@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,2/23/2015 2:01,San Diego, CA,Not chosen
681678774,flemmingerin,American,@AmericanAir if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,2/23/2015 2:00,San Diego, CA,Not chosen
681678775,julieb2306,American,"@AmericanAir @British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!",2/23/2015 2:00,Fullerton, CA,Not chosen
681678777,flemmingerin,American,@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,2/23/2015 1:50,San Diego, CA,Not chosen
681678780,flemmingerin,American,@AmericanAir extra night we have to stay in San Juan now. How can I check on that?,2/23/2015 1:43,San Diego, CA,Not chosen
681678781,flemmingerin,American,@AmericanAir hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the,2/23/2015 1:43,San Diego, CA,Not chosen
681678782,DavidWLocke,American,@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,2/23/2015 1:38,San Antonio, TX,Not chosen
681678784,KoolFatKat,American,@AmericanAir Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,2/23/2015 1:26,Las Vegas, NV,Not chosen
681678788,seamswrite,American,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",2/23/2015 1:17,Las Vegas, NV,Not chosen
681678789,Allieism_,American,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,2/23/2015 1:17,Stockton, CA,Not chosen
681678790,Rom55Weber,American,@AmericanAir me because it might not be so urgent for you but it really is for me. (5),2/23/2015 1:15,Las Vegas, NV,Not chosen
681678794,Rom55Weber,American,"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",2/23/2015 1:11,Las Vegas, NV,Not chosen
681678795,Rom55Weber,American,@AmericanAir my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2),2/23/2015 1:10,Las Vegas, NV,Not chosen
681678796,Rom55Weber,American,"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",2/23/2015 1:09,Las Vegas, NV,Not chosen
681678797,EyeOfTheGate,American,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,2/23/2015 1:03,San Diego, CA,Not chosen
681678799,br0hith,American,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",2/23/2015 0:54,Las Vegas, NV,Not chosen
681678800,gubelmom,American,@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,2/23/2015 0:54,Worcester, MA ,Not chosen
681678801,carlacrooker,American,@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,2/23/2015 0:45,Las Vegas, NV,Not chosen
681678802,JuntyH,American,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,2/23/2015 0:44,Las Vegas, NV,Not chosen
681678803,dkar84,American,@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,2/23/2015 0:28,Redlands, CA,Not chosen
681678804,brooks_angus,American,@AmericanAir Why did  AA973 return to JFK? Thanks :),2/23/2015 0:24,Great Barrington, MA,Not chosen
681678806,christinachime,American,@AmericanAir what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,2/23/2015 0:13,Las Vegas, NV,Not chosen
681678807,PiersDenney,American,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,2/23/2015 0:11,Kansas City, MO,Not chosen
681678808,SXSEFoodCo,American,"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",2/23/2015 0:08,Las Vegas, NV,Not chosen
681678809,whyemes,American,@AmericanAir still waiting on a dm response..... #sloooowresponses,2/23/2015 0:06,Las Vegas, NV,Not chosen
681678811,FatiElo,American,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,2/23/2015 0:04,Logan,UT,Not chosen
681678813,Mwoodshop,American,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,2/23/2015 0:03,Jersey City, NJ ,Not chosen
681678814,jaxtonypiper,American,@AmericanAir FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,2/23/2015 0:03,Ann Arbor, MI,Not chosen
681678815,sklovek1,American,"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!",2/23/2015 0:02,Las Vegas, NV,Not chosen
681678816,christinachime,American,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,2/22/2015 23:58,Las Vegas, NV,Not chosen
681678817,mannes21,American,"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",2/22/2015 23:53,Houston, TX,Not chosen
681678818,LorelleEPhoto,American,"@AmericanAir still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",2/22/2015 23:52,Las Vegas, NV,Not chosen
681678819,sam4tgl,American,@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,2/22/2015 23:50,Portland, OR,Not chosen
681678820,anasmom,American,@AmericanAir working over time tonight?  Got delayed 2 days .. In SJU .. Could be worse :),2/22/2015 23:50,Stockton, CA,Not chosen
681678821,MichaelJMaas,American,@AmericanAir it doesn't allow me to hold. That's the problem.,2/22/2015 23:45,Las Vegas, NV,Not chosen
681678822,DBFuhrm,American,@AmericanAir has to be the worst airline in the world #yousuck #horrible #Oscars2015,2/22/2015 23:42,San Francisco, CA,Not chosen
681678823,titoebc,American,@AmericanAir Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,2/22/2015 23:41,Las Vegas, NV,Not chosen
